why,cache_key,text,cdn_url,storage_url,record_id
整段对话(已改为按说话人切句),"elevenlabs|el:lily|0.8||What does this charity provide for people in need? It provides food, shelter and other practical help.","What does this charity provide for people in need? It provides food, shelter and other practical help.",https://audio.bigmooneducation.com/b5/b5f3995a9c5574b1a25eaeed7c2e8fc5465556c6fc554e53a577ca0c415eb3d1.mp3,https://degqpiiddkxcuzwombwp.supabase.co/storage/v1/object/public/tts-audio/b5/b5f3995a9c5574b1a25eaeed7c2e8fc5465556c6fc554e53a577ca0c415eb3d1.mp3,junior_listening_items:06527ecc-30d1-5885-f8fc-509fa5fee1e8
整段对话(已改为按说话人切句),"elevenlabs|el:lily|0.8||You look pale. Do you have a fever? No, but I have a runny nose and a cough.","You look pale. Do you have a fever? No, but I have a runny nose and a cough.",https://audio.bigmooneducation.com/a7/a7cca531f06af8e0ed458d2f69ac9309983b775911966ec6776f5948a7ef6578.mp3,https://degqpiiddkxcuzwombwp.supabase.co/storage/v1/object/public/tts-audio/a7/a7cca531f06af8e0ed458d2f69ac9309983b775911966ec6776f5948a7ef6578.mp3,junior_listening_items:111cb35c-83f0-4b9c-13bd-357e446e0813
整段对话(已改为按说话人切句),"elevenlabs|el:lily|0.8||I'm not sure which book to read. Did you consider this fantasy novel? It's based on an old kingdom. What happened in it? A brave girl defeated the enemy and saved her people. The climax was wonderful. Great, I'll read it first.",I'm not sure which book to read. Did you consider this fantasy novel? It's based on an old kingdom. What happened in it?,https://audio.bigmooneducation.com/9f/9f1aaf697d16a771d24de127387ca1edf4986572e983c33f53ff66e3e60182fc.mp3,https://degqpiiddkxcuzwombwp.supabase.co/storage/v1/object/public/tts-audio/9f/9f1aaf697d16a771d24de127387ca1edf4986572e983c33f53ff66e3e60182fc.mp3,junior_listening_items:259f6c6f-1eb6-d0c5-7e2c-e6372c9ae94a
整段对话(已改为按说话人切句),"elevenlabs|el:lily|0.8||How did you like the mystery book I lent you? It was great. The story had a strong effect on me. Which part did you like best? The hidden secret at the climax. I never guessed it. Yes, that part surprised me too.",How did you like the mystery book I lent you? It was great. The story had a strong effect on me. Which part did you like,https://audio.bigmooneducation.com/cb/cb2df2bcd8469fdb199f039a97ae6c5cb31a750ee9a4afdccc1fc4b04dd6e887.mp3,https://degqpiiddkxcuzwombwp.supabase.co/storage/v1/object/public/tts-audio/cb/cb2df2bcd8469fdb199f039a97ae6c5cb31a750ee9a4afdccc1fc4b04dd6e887.mp3,junior_listening_items:2b58ca82-abd3-e9ab-6e97-56001ee9e240
整段对话(已改为按说话人切句),elevenlabs|el:lily|0.8||Where is this beautiful coral reef located? It lies along the northeastern coast of Australia.,Where is this beautiful coral reef located? It lies along the northeastern coast of Australia.,https://audio.bigmooneducation.com/2f/2f6cc05399074688fdb043586268fef0814d6673d1c5bc9b70faae23703d498a.mp3,https://degqpiiddkxcuzwombwp.supabase.co/storage/v1/object/public/tts-audio/2f/2f6cc05399074688fdb043586268fef0814d6673d1c5bc9b70faae23703d498a.mp3,junior_listening_items:2ed8b76f-97a0-3b87-b0a2-302e55e1538a
整段对话(已改为按说话人切句),elevenlabs|el:lily|0.8||My grandpa says collecting stamps is old-fashioned. I don't think so. It allows him to relax and reduce stress.,My grandpa says collecting stamps is old-fashioned. I don't think so. It allows him to relax and reduce stress.,https://audio.bigmooneducation.com/28/28be4dda5dd829d02ebd51d783bfd494b471c4a6aabb3dc83ef8eeb9161f9530.mp3,https://degqpiiddkxcuzwombwp.supabase.co/storage/v1/object/public/tts-audio/28/28be4dda5dd829d02ebd51d783bfd494b471c4a6aabb3dc83ef8eeb9161f9530.mp3,junior_listening_items:35239aa0-e06e-a47e-5b9f-662b57d1337e
整段对话(已改为按说话人切句),"elevenlabs|el:lily|0.8||Is voluntary work paid? No, it's unpaid. But most of all, it lets you help people in need and feel its real value.","Is voluntary work paid? No, it's unpaid. But most of all, it lets you help people in need and feel its real value.",https://audio.bigmooneducation.com/3f/3fa19ae15130dd08c336a7db4d5074561909a07ddc7c6136f4e9b87498c89631.mp3,https://degqpiiddkxcuzwombwp.supabase.co/storage/v1/object/public/tts-audio/3f/3fa19ae15130dd08c336a7db4d5074561909a07ddc7c6136f4e9b87498c89631.mp3,junior_listening_items:3bfd4673-a50a-aae0-4b0d-896a473c674c
整段对话(已改为按说话人切句),elevenlabs|el:lily|0.8||Why should we protect these wonders of nature? Because some coral and turtles may die out. We must save them before it is too late.,Why should we protect these wonders of nature? Because some coral and turtles may die out. We must save them before it i,https://audio.bigmooneducation.com/1b/1b66622cca9a541c4cdf16121a1ac65b3ccbe969186d19a8d09ea46de07b1e23.mp3,https://degqpiiddkxcuzwombwp.supabase.co/storage/v1/object/public/tts-audio/1b/1b66622cca9a541c4cdf16121a1ac65b3ccbe969186d19a8d09ea46de07b1e23.mp3,junior_listening_items:3c7e32f9-b6c4-f3a7-c9ae-915b68164339
整段对话(已改为按说话人切句),elevenlabs|el:lily|0.8||Where did you go on vacation? I visited a beautiful old town and saw the famous landscape.,Where did you go on vacation? I visited a beautiful old town and saw the famous landscape.,https://audio.bigmooneducation.com/7c/7cad4a0a294675d9d7170834d1c60effbe94a21ab2b05fad9ff83660214fbafa.mp3,https://degqpiiddkxcuzwombwp.supabase.co/storage/v1/object/public/tts-audio/7c/7cad4a0a294675d9d7170834d1c60effbe94a21ab2b05fad9ff83660214fbafa.mp3,junior_listening_items:40c712c7-0b5c-5f12-987a-2e73954d9fdc
整段对话(已改为按说话人切句),"elevenlabs|el:lily|0.8||How does writing a program help you relax? When I manage to finish a single program, the achievement helps me forget my stress.","How does writing a program help you relax? When I manage to finish a single program, the achievement helps me forget my ",https://audio.bigmooneducation.com/51/516fcce0a66f47395f7834cf00c9a3611bb16a0f6c25a19f373ae0b675226450.mp3,https://degqpiiddkxcuzwombwp.supabase.co/storage/v1/object/public/tts-audio/51/516fcce0a66f47395f7834cf00c9a3611bb16a0f6c25a19f373ae0b675226450.mp3,junior_listening_items:471d8948-327c-3cd2-51a5-49c0ca778700
